app_id,name,tier,env,server_hostnames,depends_on,notes
app-app-368,app service 368,backend,prod,app-07839;app-09314;app-10917;app-09303;app-12815;app-08841;app-11366;app-00164;app-13476;app-10561;app-06742;app-04438;app-09132,app-hadoop-444,
app-app-369,app service 369,backend,prod,app-02429;app-10305;app-08966;app-13082;app-10140;app-09774;app-00312;app-12877;app-02103;app-07157;app-11511;app-10064,app-db-833,
app-app-370,app service 370,backend,prod,app-12491;app-11308;app-03948;app-10330;app-09474;app-14049;app-09561;app-03929;app-02320;app-00714;app-01984;app-14708;app-00367;app-09278;app-13341;app-08061;app-03820;app-00699;app-08848;app-10107,app-db-838,
app-app-371,app service 371,backend,staging,app-09000;app-05015;app-01828;app-05997;app-08871;app-07439;app-03574;app-10375;app-12960;app-01935;app-01107;app-00472;app-01144;app-08549;app-07861;app-12266,app-db-856,
app-app-372,app service 372,backend,prod,app-14212;app-09847;app-02046;app-10455;app-05483;app-12707;app-12671;app-07304;app-14818;app-00536,app-hadoop-466,
app-app-373,app service 373,backend,prod,app-00467;app-09271;app-13754;app-01852;app-07973;app-00339;app-02160;app-10430;app-11535;app-04980;app-04435;app-03010;app-13817;app-04825;app-14675;app-11443,app-cache-922,
app-app-374,app service 374,backend,prod,app-14882;app-06961;app-12594;app-06351;app-00995;app-13322;app-02228;app-13694;app-14834;app-08480;app-12608;app-13982;app-07229,app-db-782,
app-app-375,app service 375,backend,prod,app-05411;app-13251;app-07462;app-05754;app-10816;app-03439;app-09337;app-09893;app-13025;app-08189;app-07339;app-03424;app-04877;app-11340;app-06146;app-12940;app-09963;app-04231;app-14678,app-hadoop-482,
app-app-376,app service 376,backend,prod,app-07107;app-12648;app-14296;app-14385;app-11393;app-09379;app-02219;app-01926;app-03707;app-14215;app-05912;app-10890;app-08185;app-03046,app-db-844,
app-app-377,app service 377,backend,staging,app-07848;app-06279;app-03262;app-02172;app-02142;app-10046;app-06670;app-02783;app-11234;app-05088;app-05821;app-12166;app-13629;app-06661;app-05631;app-09198;app-05002;app-01799;app-02801,app-hadoop-445,
app-app-378,app service 378,backend,prod,app-04880;app-02379;app-04737;app-08962;app-01231;app-14224;app-11687;app-10277,app-db-786,
app-app-379,app service 379,backend,prod,app-09277;app-01642;app-12220;app-02601;app-08606;app-05971;app-12398;app-01407;app-03991;app-10114,app-db-856,
app-app-380,app service 380,backend,staging,app-13171;app-06801;app-01443;app-00250;app-08526;app-14460;app-10562;app-08769;app-08280;app-10058;app-04190;app-13656;app-11573;app-10835,app-db-830,
app-app-381,app service 381,backend,prod,app-01280;app-01024;app-03860;app-09190;app-09898;app-02576;app-13580;app-04386;app-01541;app-11542;app-00825;app-01199;app-09971;app-14701;app-01289;app-05565;app-07152;app-08858,app-cache-937,
app-app-382,app service 382,backend,prod,app-08801;app-09736;app-09538;app-08455;app-10251;app-13514;app-01416;app-02703;app-10065;app-13375,app-cache-926,
app-app-383,app service 383,backend,prod,app-07457;app-07393;app-11131;app-04050;app-09848;app-07946;app-07927;app-01905;app-12362;app-11188;app-12575;app-00639;app-06621;app-05427;app-07168;app-01500,app-hadoop-480,
app-app-384,app service 384,backend,staging,app-11982;app-12341;app-02238;app-06053;app-14505;app-02037;app-11214;app-09420;app-06662;app-10602;app-00488;app-11884;app-11571;app-10936,app-hadoop-479,
app-app-385,app service 385,backend,prod,app-08515;app-14252;app-12555;app-09656;app-13534;app-06413;app-14088;app-08724;app-09131;app-14285;app-05737;app-06373;app-08311;app-00347;app-07945,app-hadoop-483,
app-app-386,app service 386,backend,prod,app-10952;app-08658;app-02562;app-13864;app-02923;app-13709;app-09948;app-01074;app-02884;app-07664;app-07426;app-12514;app-09871;app-05347,app-hadoop-461,
app-app-387,app service 387,backend,prod,app-04194;app-08129;app-08908;app-03827;app-04971;app-00428;app-03440;app-08451,app-db-862,
app-app-388,app service 388,backend,staging,app-09613;app-11983;app-00759;app-13705;app-05822;app-10061;app-00839;app-14480;app-01594,app-db-773,
app-app-389,app service 389,backend,prod,app-07619;app-06751;app-04699;app-12857;app-01354;app-03107;app-02091;app-02983;app-08546;app-14434;app-04440;app-10342,app-hadoop-444,
app-app-390,app service 390,backend,staging,app-01896;app-01067;app-07033;app-10585;app-14294;app-10682;app-12511;app-08023,app-db-852,
app-app-391,app service 391,backend,dev,app-00405;app-12610;app-03084;app-13364;app-01604;app-12866;app-05406;app-01702;app-01439;app-13162;app-09009;app-03921;app-07795;app-06385,app-hadoop-470,
app-app-392,app service 392,backend,staging,app-10451;app-14426;app-05934;app-04907;app-05145;app-13361;app-11572;app-05456;app-02065;app-03643;app-09887;app-03672;app-08900;app-07799;app-14800;app-04191;app-01756;app-04104;app-04013;app-09743,app-db-823,
app-app-393,app service 393,backend,prod,app-12560;app-04918;app-01434;app-03333;app-05814;app-01165;app-10721;app-04884;app-02864;app-13504;app-09163;app-04022;app-09515;app-04331;app-04178;app-13107;app-05889,app-db-858,
app-app-394,app service 394,backend,prod,app-03198;app-12563;app-03373;app-07384;app-08981;app-12880;app-11037;app-06527;app-12692;app-02283;app-00134;app-08047;app-02323;app-07285,app-db-811,
app-app-395,app service 395,backend,prod,app-01837;app-05090;app-13284;app-01392;app-02479;app-08608;app-06618;app-04756;app-04460;app-06538;app-01623;app-04018;app-08903;app-11317;app-05297;app-06725,app-db-838,
app-app-396,app service 396,backend,prod,app-08059;app-10309;app-12839;app-07012;app-08159;app-02448;app-12480;app-08069;app-08928;app-14961;app-13899;app-00166;app-06710;app-04052,app-hadoop-465,
app-app-397,app service 397,backend,prod,app-05447;app-06230;app-06741;app-01429;app-01950;app-06708;app-03218;app-12286;app-13167;app-13730,app-hadoop-455,
app-app-398,app service 398,backend,prod,app-12963;app-05198;app-12851;app-05412;app-14483;app-09037;app-02836;app-02168;app-08074;app-08378;app-08816;app-01021;app-08857;app-11999;app-04091;app-12481;app-07633;app-02314,app-hadoop-454,
app-app-399,app service 399,backend,staging,app-02998;app-01115;app-02555;app-10824;app-14272;app-12108;app-13743;app-08334;app-09481;app-02571;app-09151;app-04014;app-14058;app-04942;app-03525,app-cache-918,
app-app-400,app service 400,backend,staging,app-12720;app-11811;app-05833;app-04563;app-10974;app-14585;app-10733;app-04479;app-03985;app-11537;app-04252;app-04068;app-10799,app-hadoop-456,
app-app-401,app service 401,backend,prod,app-14819;app-12202;app-08558;app-12891;app-08379;app-11133;app-02182;app-09920,app-hadoop-484,
app-app-402,app service 402,backend,prod,app-00826;app-07161;app-07896;app-07552;app-02975;app-05115;app-02540;app-06543;app-01304;app-08275;app-13777;app-09221;app-04582;app-06330,app-db-810,
app-app-403,app service 403,backend,prod,app-14222;app-00301;app-08124;app-07266;app-00680;app-05850;app-06810;app-09310;app-03645;app-10181,app-db-866,
app-app-404,app service 404,backend,prod,app-11309;app-03846;app-05151;app-01627;app-04809;app-11391;app-13163;app-06020;app-09855,app-hadoop-477,
app-app-405,app service 405,backend,prod,app-07709;app-03557;app-07146;app-08813;app-00879;app-07511;app-03679;app-11356;app-12098;app-13138;app-08400;app-07052;app-02508;app-08043;app-11477;app-11783;app-04180;app-02781,app-cache-934,
app-app-406,app service 406,backend,staging,app-03812;app-01179;app-08705;app-07374;app-06622;app-04525;app-08612;app-05263;app-01064;app-02511;app-11745;app-06647;app-10525,app-hadoop-444,
app-app-407,app service 407,backend,staging,app-12801;app-01665;app-00517;app-14186;app-03152;app-02747;app-03310;app-00702,app-hadoop-464,
app-app-408,app service 408,backend,staging,app-08287;app-12988;app-04934;app-11615;app-05926;app-10227;app-12894;app-06331;app-09810;app-11179,app-cache-935,
app-app-409,app service 409,backend,prod,app-05040;app-08702;app-11216;app-05832;app-02764;app-14867;app-05805;app-06536,app-db-790,
app-app-410,app service 410,backend,prod,app-08091;app-12583;app-13105;app-14462;app-10716;app-13457;app-02118;app-14830;app-05033;app-11526;app-13246;app-10598;app-10442,app-db-856,
app-app-411,app service 411,backend,staging,app-11879;app-06862;app-14641;app-07186;app-12528;app-08231;app-03113;app-02498;app-06106;app-13954;app-01080;app-03718;app-10942,app-db-775,
app-app-412,app service 412,backend,prod,app-10293;app-11704;app-14067;app-07544;app-14366;app-03887;app-11815;app-07083;app-14520;app-05433;app-14333;app-01622;app-09302;app-13238;app-03923;app-07788;app-14092;app-02689;app-01838;app-09808,app-hadoop-466,
app-app-413,app service 413,backend,prod,app-02995;app-01323;app-07342;app-05653;app-11729;app-08675;app-00396;app-06151;app-04143,app-db-841,
app-app-414,app service 414,backend,prod,app-01160;app-10424;app-05820;app-05102;app-07663;app-10906;app-12756;app-04120;app-13786,app-hadoop-459,
app-app-415,app service 415,backend,prod,app-01350;app-04961;app-13188;app-13659;app-14982;app-13808;app-14029;app-04159;app-00200;app-03752;app-01258;app-02482;app-06306;app-02545;app-13612;app-09540;app-01182;app-08709;app-13350,app-db-849,
app-app-416,app service 416,backend,prod,app-01050;app-05505;app-08024;app-10870;app-13339;app-07345;app-07711;app-08168;app-11751;app-06342;app-09998;app-08249,app-db-831,
app-app-417,app service 417,backend,prod,app-09807;app-10307;app-12889;app-05932;app-08902;app-10225;app-10098;app-13487;app-00051;app-06143;app-14196,app-hadoop-456,
app-app-418,app service 418,backend,prod,app-00276;app-09900;app-00397;app-01965;app-13545;app-07717;app-07407;app-08369;app-01193;app-07390;app-05687;app-00037;app-07638;app-04818;app-00650,app-hadoop-473,
app-app-419,app service 419,backend,dev,app-06148;app-07142;app-04850;app-11223;app-11692;app-09562;app-07441;app-05852;app-00791,app-db-796,
app-app-420,app service 420,backend,prod,app-14177;app-03618;app-05941;app-07489;app-09567;app-13578;app-03300;app-12767;app-09983;app-03385;app-02021;app-01251;app-10166;app-13293;app-05171;app-00471;app-01106,app-db-863,
app-app-421,app service 421,backend,prod,app-00636;app-11288;app-08735;app-12533;app-03781;app-08553;app-03081;app-01656;app-04202;app-02593;app-05334;app-07132;app-11768;app-13228;app-07227;app-08012;app-13006,app-db-838,
app-app-422,app service 422,backend,staging,app-02357;app-12515;app-14339;app-09846;app-05011;app-13631;app-02237;app-13926;app-10439;app-14926;app-10812;app-01228;app-06674;app-09477;app-07264;app-11816;app-11059;app-13328;app-10338;app-10586,app-db-828,
app-app-423,app service 423,backend,prod,app-10825;app-14813;app-10681;app-04384;app-12389;app-04649;app-03918;app-09800;app-04365;app-06274,app-db-775,
app-app-424,app service 424,backend,dev,app-11800;app-09339;app-06425;app-09390;app-06978;app-05366;app-01542;app-14628;app-03649;app-05917;app-07361;app-02942;app-09891;app-06472;app-05300;app-07853;app-05322,app-cache-949,
app-app-425,app service 425,backend,prod,app-04072;app-01040;app-01805;app-14854;app-09467;app-14399;app-11491;app-11647;app-13283;app-08205;app-01153;app-01864,app-hadoop-477,
app-app-426,app service 426,backend,staging,app-13071;app-09255;app-06423;app-14297;app-12075;app-06539;app-06779;app-00525;app-14568;app-11560;app-05601;app-14251;app-01335;app-07575;app-00163;app-02311;app-07228;app-04133;app-11506;app-08084,app-db-810,
app-app-427,app service 427,backend,prod,app-04588;app-00549;app-05204;app-04417;app-08413;app-13333;app-10351;app-13321;app-09316;app-03017;app-05126;app-03206;app-14259;app-11191;app-09769;app-02931,app-cache-933,
app-app-428,app service 428,backend,prod,app-06391;app-10224;app-09776;app-01457;app-00481;app-00835;app-07571;app-08285;app-00664;app-05741,app-db-800,
app-app-429,app service 429,backend,prod,app-03402;app-14691;app-04134;app-00430;app-08812;app-12490;app-01845;app-12893;app-05182;app-14943;app-05253;app-05461,app-hadoop-470,
app-app-430,app service 430,backend,prod,app-05234;app-06325;app-00671;app-12012;app-03928;app-13725;app-02582;app-01005;app-11167;app-07049,app-db-820,
app-app-431,app service 431,backend,prod,app-01132;app-14647;app-06326;app-04837;app-05943;app-02741;app-07455;app-10396;app-11725;app-04605;app-10432;app-14125;app-11883,app-db-850,
app-app-432,app service 432,backend,prod,app-12134;app-09114;app-11266;app-04242;app-14066;app-03410;app-02434;app-06776;app-09126;app-13632;app-11679;app-03806,app-hadoop-479,
app-app-433,app service 433,backend,prod,app-02302;app-12452;app-08134;app-11876;app-14436;app-12622;app-03969;app-00129;app-01224;app-05287;app-13966;app-10673;app-12218;app-04977;app-10744;app-08351;app-03432;app-14987;app-06651,app-hadoop-448,
app-app-434,app service 434,backend,prod,app-13553;app-06542;app-12970;app-02055;app-02224;app-12995;app-14418;app-05197;app-03686;app-10159;app-01034;app-01028,app-db-784,
app-app-435,app service 435,backend,prod,app-02503;app-01348;app-10920;app-04209;app-02176;app-13509;app-09679;app-00982;app-04017;app-07828;app-05719;app-13247;app-06738;app-08637;app-07126;app-02204;app-06387,app-hadoop-483,
app-app-436,app service 436,backend,prod,app-05512;app-11084;app-00705;app-02834;app-04199;app-05421;app-14261;app-06307;app-04007;app-05174;app-00748;app-05257;app-02824;app-03029;app-10783,app-hadoop-486,
app-app-437,app service 437,backend,prod,app-06208;app-09166;app-06608;app-08854;app-10800;app-01635;app-04031;app-13969;app-07375;app-11967;app-07471;app-11623,app-db-825,
app-app-438,app service 438,backend,prod,app-12508;app-12102;app-05066;app-06836;app-09138;app-12198;app-10664;app-04422;app-12789;app-09292;app-09371;app-07785;app-00793,app-hadoop-476,
app-app-439,app service 439,backend,prod,app-14731;app-13477;app-09916;app-14002;app-13532;app-04717;app-03177;app-05881,app-db-806,
app-app-440,app service 440,backend,prod,app-10532;app-08684;app-11838;app-09175;app-09781;app-02057;app-09844;app-10676;app-09052;app-03903;app-05998;app-10580;app-06600;app-13304;app-04609,app-cache-952,
app-hadoop-441,hadoop service 441,data,prod,hdop-02750;hdop-05813;hdop-10291;hdop-08628;hdop-05786;hdop-11929;hdop-02107;hdop-11636;hdop-07327;hdop-07503;hdop-09042;hdop-09566;hdop-01000;hdop-11270;hdop-06508,,
app-hadoop-442,hadoop service 442,data,prod,hdop-14706;hdop-08439;hdop-10062;hdop-09064;hdop-06322;hdop-11861;hdop-05607;hdop-04807;hdop-14989;hdop-11064;hdop-02870;hdop-09966;hdop-01525;hdop-03412,,
app-hadoop-443,hadoop service 443,data,prod,hdop-01631;hdop-11972;hdop-03035;hdop-03095;hdop-01171;hdop-08171;hdop-11155;hdop-05769;hdop-07218;hdop-11252;hdop-11162;hdop-02916;hdop-07967;hdop-10072;hdop-02336,,
app-hadoop-444,hadoop service 444,data,prod,hdop-06339;hdop-01682;hdop-02667;hdop-13703;hdop-00899;hdop-06582;hdop-03757;hdop-09159,,
app-hadoop-445,hadoop service 445,data,prod,hdop-03723;hdop-09315;hdop-10326;hdop-04859;hdop-10211;hdop-14068;hdop-05680;hdop-06827;hdop-01415,,
app-hadoop-446,hadoop service 446,data,prod,hdop-08830;hdop-12054;hdop-01795;hdop-06532;hdop-09340;hdop-13061;hdop-00416;hdop-05715;hdop-05339;hdop-03809;hdop-09225;hdop-10693;hdop-03223;hdop-06366;hdop-13552;hdop-11194;hdop-13201;hdop-08751;hdop-05083,,
app-hadoop-447,hadoop service 447,data,prod,hdop-05980;hdop-09249;hdop-03354;hdop-01071;hdop-08959;hdop-10853;hdop-12512;hdop-04493;hdop-05097;hdop-02552;hdop-04581;hdop-14484,,
app-hadoop-448,hadoop service 448,data,prod,hdop-05480;hdop-09143;hdop-02704;hdop-00755;hdop-08342;hdop-09414;hdop-07294;hdop-08444;hdop-06172;hdop-07646;hdop-01104;hdop-14698;hdop-05774;hdop-14347;hdop-14384,,
app-hadoop-449,hadoop service 449,data,prod,hdop-11181;hdop-01145;hdop-08052;hdop-01898;hdop-03746;hdop-03062;hdop-03886;hdop-14613;hdop-05931;hdop-07690;hdop-03296;hdop-14990;hdop-11464;hdop-04557;hdop-12718;hdop-10103;hdop-06215;hdop-10915,,
app-hadoop-450,hadoop service 450,data,prod,hdop-03821;hdop-00588;hdop-04216;hdop-11509;hdop-12284;hdop-07191;hdop-12787;hdop-08460,,
app-hadoop-451,hadoop service 451,data,dev,hdop-05410;hdop-02875;hdop-09228;hdop-01110;hdop-09251;hdop-01490;hdop-00400;hdop-09259;hdop-06289;hdop-11818;hdop-10427,,
app-hadoop-452,hadoop service 452,data,staging,hdop-06430;hdop-12502;hdop-02473;hdop-06194;hdop-04801;hdop-14574;hdop-08750;hdop-00735;hdop-01243;hdop-13769;hdop-06189;hdop-11708;hdop-00452;hdop-04441;hdop-02715;hdop-11520;hdop-01815,,
