sys_id,name,hostname,fqdn,ip_address,os,os_version,ram_gb,cpus,company,environment,business_criticality,location,virtual,subnet,serial_number
SYS2281,app-02282,app-02282,app-02282.dc1.corp,10.10.58.189,rhel,8.6,10,5,Corp,staging,low,dc1,true,10.10.58.0/24,SN702281
SYS2282,app-02283,app-02283,app-02283.dc2.corp,10.20.27.58,rhel,8.6,8,2,Corp,prod,low,dc2,true,10.20.27.0/24,SN702282
SYS2283,web-02284,web-02284,web-02284.dc1.corp,10.10.47.192,centos,8.4,8,2,Corp,prod,medium,dc1,true,10.10.47.0/24,SN702283
SYS2284,srv-02285,srv-02285,srv-02285.dc1.corp,10.10.6.127,debian,11,6,5,Corp,prod,low,dc1,true,10.10.6.0/24,SN702284
SYS2285,db-02286,db-02286,db-02286.dc1.corp,10.10.12.102,centos,7.9,38,13,Corp,staging,medium,dc1,true,10.10.12.0/24,SN702285
SYS2286,db-02287,db-02287,db-02287.dc2.corp,10.20.55.35,oracle linux,8.6,54,14,Corp,dev,low,dc2,true,10.20.55.0/24,SN702286
SYS2287,srv-02288,srv-02288,srv-02288.dc2.corp,10.20.40.77,windows,2019,12,5,Corp,prod,high,dc2,true,10.20.40.0/24,SN702287
SYS2288,web-02289,web-02289,web-02289.dc2.corp,10.20.3.107,centos,8.4,5,4,Corp,prod,medium,dc2,true,10.20.3.0/24,SN702288
SYS2289,srv-02290,srv-02290,srv-02290.dc1.corp,10.10.16.82,debian,11,13,6,Corp,prod,high,dc1,true,10.10.16.0/24,SN702289
SYS2290,srv-02291,srv-02291,srv-02291.dc2.corp,10.20.36.41,debian,11,8,2,Corp,staging,medium,dc2,true,10.20.36.0/24,SN702290
SYS2291,app-02292,app-02292,app-02292.dc1.corp,10.10.23.43,ubuntu,22.04,14,8,Corp,prod,medium,dc1,true,10.10.23.0/24,SN702291
SYS2292,cache-02293,cache-02293,cache-02293.dc1.corp,10.10.53.24,centos,7.9,28,4,Corp,prod,high,dc1,true,10.10.53.0/24,SN702292
SYS2293,app-02294,app-02294,app-02294.dc1.corp,10.10.10.120,rhel,8.6,11,6,Corp,staging,high,dc1,true,10.10.10.0/24,SN702293
SYS2294,srv-02295,srv-02295,srv-02295.dc2.corp,10.20.33.225,windows,2019,8,3,Corp,prod,medium,dc2,true,10.20.33.0/24,SN702294
SYS2295,srv-02296,srv-02296,srv-02296.dc2.corp,10.20.26.105,centos,7.9,12,6,Corp,prod,medium,dc2,true,10.20.26.0/24,SN702295
SYS2296,srv-02297,srv-02297,srv-02297.dc3.corp,10.30.11.210,centos,7.9,5,4,Corp,staging,high,dc3,true,10.30.11.0/24,SN702296
SYS2297,app-02298,app-02298,app-02298.dc2.corp,10.20.2.32,rhel,8.6,8,7,Corp,prod,high,dc2,true,10.20.2.0/24,SN702297
SYS2298,app-02299,app-02299,app-02299.dc2.corp,10.20.10.27,rhel,8.6,12,7,Corp,prod,high,dc2,true,10.20.10.0/24,SN702298
SYS2299,web-02300,web-02300,web-02300.dc2.corp,10.20.29.142,centos,8.4,5,2,Corp,prod,high,dc2,true,10.20.29.0/24,SN702299
SYS2300,k8s-w-02301,k8s-w-02301,k8s-w-02301.dc1.corp,10.10.20.237,ubuntu,22.04,64,16,Corp,staging,high,dc1,false,10.10.20.0/24,SN702300
SYS2301,app-02302,app-02302,app-02302.dc2.corp,10.20.36.108,rhel,8.6,15,5,Corp,prod,medium,dc2,true,10.20.36.0/24,SN702301
SYS2302,srv-02303,srv-02303,srv-02303.dc1.corp,10.10.49.15,windows,2019,16,3,Corp,dev,medium,dc1,true,10.10.49.0/24,SN702302
SYS2303,app-02304,app-02304,app-02304.dc2.corp,10.20.22.224,rhel,8.6,8,7,Corp,staging,low,dc2,true,10.20.22.0/24,SN702303
SYS2304,k8s-w-02305,k8s-w-02305,k8s-w-02305.dc1.corp,10.10.8.7,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.8.0/24,SN702304
SYS2305,db-02306,db-02306,db-02306.dc2.corp,10.20.4.185,oracle linux,8.6,32,16,Corp,prod,medium,dc2,true,10.20.4.0/24,SN702305
SYS2306,app-02307,app-02307,app-02307.dc2.corp,10.20.40.122,ubuntu,22.04,10,2,Corp,prod,high,dc2,true,10.20.40.0/24,SN702306
SYS2307,srv-02308,srv-02308,srv-02308.dc1.corp,10.10.22.216,windows,2019,11,4,Corp,prod,high,dc1,true,10.10.22.0/24,SN702307
SYS2308,app-02309,app-02309,app-02309.dc1.corp,10.10.36.5,ubuntu,22.04,5,6,Corp,staging,medium,dc1,true,10.10.36.0/24,SN702308
SYS2309,app-02310,app-02310,app-02310.dc1.corp,10.10.56.77,ubuntu,22.04,12,5,Corp,prod,high,dc1,true,10.10.56.0/24,SN702309
SYS2310,app-02311,app-02311,app-02311.dc1.corp,10.10.51.100,ubuntu,22.04,6,3,Corp,dev,medium,dc1,true,10.10.51.0/24,SN702310
SYS2311,db-02312,db-02312,db-02312.dc1.corp,10.10.44.176,oracle linux,8.6,57,12,Corp,prod,low,dc1,true,10.10.44.0/24,SN702311
SYS2312,web-02313,web-02313,web-02313.dc3.corp,10.30.48.242,centos,8.4,8,2,Corp,staging,medium,dc3,true,10.30.48.0/24,SN702312
SYS2313,app-02314,app-02314,app-02314.dc2.corp,10.20.25.20,centos,7.9,5,7,Corp,staging,low,dc2,true,10.20.25.0/24,SN702313
SYS2314,srv-02315,srv-02315,srv-02315.dc3.corp,10.30.34.198,ubuntu,22.04,9,3,Corp,prod,low,dc3,true,10.30.34.0/24,SN702314
SYS2315,srv-02316,srv-02316,srv-02316.dc2.corp,10.20.56.58,ubuntu,22.04,7,4,Corp,staging,medium,dc2,true,10.20.56.0/24,SN702315
SYS2316,app-02317,app-02317,app-02317.dc1.corp,10.10.59.29,rhel,8.6,8,8,Corp,prod,high,dc1,true,10.10.59.0/24,SN702316
SYS2317,k8s-m-02318,k8s-m-02318,k8s-m-02318.dc1.corp,10.10.59.20,ubuntu,22.04,16,8,Corp,staging,high,dc1,false,10.10.59.0/24,SN702317
SYS2318,db-02319,db-02319,db-02319.dc1.corp,10.10.15.241,oracle linux,8.6,56,16,Corp,prod,medium,dc1,true,10.10.15.0/24,SN702318
SYS2319,app-02320,app-02320,app-02320.dc1.corp,10.10.49.72,rhel,8.6,5,2,Corp,prod,high,dc1,true,10.10.49.0/24,SN702319
SYS2320,app-02321,app-02321,app-02321.dc1.corp,10.10.8.83,centos,7.9,12,5,Corp,staging,medium,dc1,true,10.10.8.0/24,SN702320
SYS2321,db-02322,db-02322,db-02322.dc1.corp,10.10.32.86,oracle linux,8.6,40,9,Corp,prod,medium,dc1,true,10.10.32.0/24,SN702321
SYS2322,app-02323,app-02323,app-02323.dc1.corp,10.10.10.98,ubuntu,22.04,13,8,Corp,prod,medium,dc1,true,10.10.10.0/24,SN702322
SYS2323,srv-02324,srv-02324,srv-02324.dc1.corp,10.10.19.113,windows,2019,7,3,Corp,staging,high,dc1,true,10.10.19.0/24,SN702323
SYS2324,srv-02325,srv-02325,srv-02325.dc1.corp,10.10.7.8,windows,2019,11,8,Corp,prod,high,dc1,true,10.10.7.0/24,SN702324
SYS2325,app-02326,app-02326,app-02326.dc2.corp,10.20.31.138,rhel,8.6,5,5,Corp,prod,medium,dc2,true,10.20.31.0/24,SN702325
SYS2326,db-02327,db-02327,db-02327.dc1.corp,10.10.2.229,centos,7.9,38,11,Corp,prod,high,dc1,true,10.10.2.0/24,SN702326
SYS2327,srv-02328,srv-02328,srv-02328.dc2.corp,10.20.11.146,debian,11,9,6,Corp,staging,medium,dc2,true,10.20.11.0/24,SN702327
SYS2328,app-02329,app-02329,app-02329.dc1.corp,10.10.36.134,ubuntu,22.04,12,7,Corp,prod,medium,dc1,true,10.10.36.0/24,SN702328
SYS2329,web-02330,web-02330,web-02330.dc2.corp,10.20.14.38,ubuntu,22.04,5,3,Corp,prod,medium,dc2,true,10.20.14.0/24,SN702329
SYS2330,srv-02331,srv-02331,srv-02331.dc3.corp,10.30.27.179,ubuntu,22.04,7,4,Corp,staging,medium,dc3,true,10.30.27.0/24,SN702330
SYS2331,app-02332,app-02332,app-02332.dc1.corp,10.10.4.106,centos,7.9,12,3,Corp,prod,medium,dc1,true,10.10.4.0/24,SN702331
SYS2332,srv-02333,srv-02333,srv-02333.dc1.corp,10.10.24.201,windows,2019,14,6,Corp,prod,medium,dc1,true,10.10.24.0/24,SN702332
SYS2333,app-02334,app-02334,app-02334.dc3.corp,10.30.10.123,ubuntu,22.04,4,8,Corp,prod,medium,dc3,true,10.30.10.0/24,SN702333
SYS2334,web-02335,web-02335,web-02335.dc1.corp,10.10.1.82,centos,8.4,8,3,Corp,staging,high,dc1,true,10.10.1.0/24,SN702334
SYS2335,hdop-02336,hdop-02336,hdop-02336.dc1.corp,10.10.30.129,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.30.0/24,SN702335
SYS2336,app-02337,app-02337,app-02337.dc2.corp,10.20.51.136,ubuntu,22.04,5,8,Corp,prod,high,dc2,true,10.20.51.0/24,SN702336
SYS2337,srv-02338,srv-02338,srv-02338.dc1.corp,10.10.12.17,windows,2019,10,3,Corp,staging,medium,dc1,true,10.10.12.0/24,SN702337
SYS2338,app-02339,app-02339,app-02339.dc2.corp,10.20.54.96,rhel,8.6,11,3,Corp,prod,low,dc2,true,10.20.54.0/24,SN702338
SYS2339,web-02340,web-02340,web-02340.dc1.corp,10.10.40.228,centos,8.4,4,3,Corp,prod,high,dc1,true,10.10.40.0/24,SN702339
SYS2340,app-02341,app-02341,app-02341.dc1.corp,10.10.12.242,ubuntu,22.04,12,4,Corp,prod,high,dc1,true,10.10.12.0/24,SN702340
SYS2341,srv-02342,srv-02342,srv-02342.dc1.corp,10.10.12.193,centos,7.9,13,3,Corp,staging,high,dc1,true,10.10.12.0/24,SN702341
SYS2342,srv-02343,srv-02343,srv-02343.dc1.corp,10.10.5.17,centos,7.9,8,2,Corp,prod,medium,dc1,true,10.10.5.0/24,SN702342
SYS2343,db-02344,db-02344,db-02344.dc2.corp,10.20.52.22,centos,7.9,61,15,Corp,staging,low,dc2,true,10.20.52.0/24,SN702343
SYS2344,web-02345,web-02345,web-02345.dc1.corp,10.10.12.107,centos,8.4,4,3,Corp,dev,high,dc1,true,10.10.12.0/24,SN702344
SYS2345,app-02346,app-02346,app-02346.dc1.corp,10.10.11.146,ubuntu,22.04,13,5,Corp,prod,low,dc1,true,10.10.11.0/24,SN702345
SYS2346,web-02347,web-02347,web-02347.dc3.corp,10.30.26.195,centos,8.4,4,4,Corp,prod,high,dc3,true,10.30.26.0/24,SN702346
SYS2347,app-02348,app-02348,app-02348.dc2.corp,10.20.7.180,centos,7.9,13,4,Corp,staging,medium,dc2,true,10.20.7.0/24,SN702347
SYS2348,mon-02349,mon-02349,mon-02349.dc3.corp,10.30.35.222,ubuntu,22.04,7,2,Corp,staging,medium,dc3,true,10.30.35.0/24,SN702348
SYS2349,app-02350,app-02350,app-02350.dc2.corp,10.20.50.146,rhel,8.6,10,2,Corp,prod,high,dc2,true,10.20.50.0/24,SN702349
SYS2350,app-02351,app-02351,app-02351.dc2.corp,10.20.30.222,ubuntu,22.04,10,7,Corp,prod,low,dc2,true,10.20.30.0/24,SN702350
SYS2351,k8s-w-02352,k8s-w-02352,k8s-w-02352.dc2.corp,10.20.2.117,ubuntu,22.04,64,16,Corp,prod,medium,dc2,false,10.20.2.0/24,SN702351
SYS2352,db-02353,db-02353,db-02353.dc1.corp,10.10.27.218,oracle linux,8.6,32,12,Corp,prod,medium,dc1,true,10.10.27.0/24,SN702352
SYS2353,app-02354,app-02354,app-02354.dc1.corp,10.10.11.154,centos,7.9,15,7,Corp,dev,low,dc1,true,10.10.11.0/24,SN702353
SYS2354,app-02355,app-02355,app-02355.dc1.corp,10.10.40.10,centos,7.9,16,4,Corp,staging,low,dc1,true,10.10.40.0/24,SN702354
SYS2355,db-02356,db-02356,db-02356.dc1.corp,10.10.14.46,centos,7.9,43,11,Corp,staging,high,dc1,true,10.10.14.0/24,SN702355
SYS2356,app-02357,app-02357,app-02357.dc3.corp,10.30.23.220,centos,7.9,6,2,Corp,staging,low,dc3,true,10.30.23.0/24,SN702356
SYS2357,k8s-w-02358,k8s-w-02358,k8s-w-02358.dc2.corp,10.20.15.220,ubuntu,22.04,64,16,Corp,prod,low,dc2,false,10.20.15.0/24,SN702357
SYS2358,db-02359,db-02359,db-02359.dc1.corp,10.10.19.219,oracle linux,8.6,44,11,Corp,staging,low,dc1,true,10.10.19.0/24,SN702358
SYS2359,srv-02360,srv-02360,srv-02360.dc1.corp,10.10.48.139,windows,2019,4,3,Corp,staging,medium,dc1,true,10.10.48.0/24,SN702359
SYS2360,app-02361,app-02361,app-02361.dc2.corp,10.20.50.87,ubuntu,22.04,8,8,Corp,prod,high,dc2,true,10.20.50.0/24,SN702360
SYS2361,web-02362,web-02362,web-02362.dc3.corp,10.30.5.125,centos,8.4,4,2,Corp,prod,medium,dc3,true,10.30.5.0/24,SN702361
SYS2362,app-02363,app-02363,app-02363.dc1.corp,10.10.50.223,ubuntu,22.04,6,4,Corp,prod,high,dc1,true,10.10.50.0/24,SN702362
SYS2363,cache-02364,cache-02364,cache-02364.dc1.corp,10.10.45.60,centos,7.9,19,4,Corp,prod,medium,dc1,true,10.10.45.0/24,SN702363
SYS2364,db-02365,db-02365,db-02365.dc2.corp,10.20.21.40,centos,7.9,40,14,Corp,dev,high,dc2,true,10.20.21.0/24,SN702364
SYS2365,k8s-w-02366,k8s-w-02366,k8s-w-02366.dc3.corp,10.30.57.160,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.57.0/24,SN702365
SYS2366,web-02367,web-02367,web-02367.dc1.corp,10.10.35.233,centos,8.4,4,2,Corp,prod,medium,dc1,true,10.10.35.0/24,SN702366
SYS2367,app-02368,app-02368,app-02368.dc2.corp,10.20.45.60,centos,7.9,4,4,Corp,prod,high,dc2,true,10.20.45.0/24,SN702367
SYS2368,app-02369,app-02369,app-02369.dc1.corp,10.10.7.78,centos,7.9,7,4,Corp,staging,medium,dc1,true,10.10.7.0/24,SN702368
SYS2369,db-02370,db-02370,db-02370.dc1.corp,10.10.9.97,oracle linux,8.6,61,15,Corp,prod,medium,dc1,true,10.10.9.0/24,SN702369
SYS2370,srv-02371,srv-02371,srv-02371.dc2.corp,10.20.52.174,ubuntu,22.04,12,2,Corp,prod,high,dc2,true,10.20.52.0/24,SN702370
SYS2371,hdop-02372,hdop-02372,hdop-02372.dc1.corp,10.10.28.128,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.28.0/24,SN702371
SYS2372,app-02373,app-02373,app-02373.dc1.corp,10.10.23.26,centos,7.9,16,3,Corp,prod,medium,dc1,true,10.10.23.0/24,SN702372
SYS2373,srv-02374,srv-02374,srv-02374.dc2.corp,10.20.18.16,ubuntu,22.04,11,4,Corp,staging,low,dc2,true,10.20.18.0/24,SN702373
SYS2374,app-02375,app-02375,app-02375.dc1.corp,10.10.48.140,rhel,8.6,16,8,Corp,prod,high,dc1,true,10.10.48.0/24,SN702374
SYS2375,hdop-02376,hdop-02376,hdop-02376.dc1.corp,10.10.26.125,centos,7.9,64,16,Corp,staging,medium,dc1,false,10.10.26.0/24,SN702375
SYS2376,srv-02377,srv-02377,srv-02377.dc2.corp,10.20.24.22,debian,11,7,4,Corp,staging,medium,dc2,true,10.20.24.0/24,SN702376
SYS2377,web-02378,web-02378,web-02378.dc1.corp,10.10.12.92,centos,8.4,5,2,Corp,staging,high,dc1,true,10.10.12.0/24,SN702377
SYS2378,app-02379,app-02379,app-02379.dc1.corp,10.10.57.48,ubuntu,22.04,6,5,Corp,prod,medium,dc1,true,10.10.57.0/24,SN702378
SYS2379,app-02380,app-02380,app-02380.dc1.corp,10.10.37.46,centos,7.9,6,8,Corp,prod,high,dc1,true,10.10.37.0/24,SN702379
SYS2380,srv-02381,srv-02381,srv-02381.dc1.corp,10.10.26.2,windows,2019,6,5,Corp,staging,high,dc1,true,10.10.26.0/24,SN702380
SYS2381,srv-02382,srv-02382,srv-02382.dc1.corp,10.10.5.124,debian,11,4,8,Corp,dev,high,dc1,true,10.10.5.0/24,SN702381
SYS2382,k8s-w-02383,k8s-w-02383,k8s-w-02383.dc2.corp,10.20.16.96,ubuntu,22.04,64,16,Corp,prod,medium,dc2,false,10.20.16.0/24,SN702382
SYS2383,db-02384,db-02384,db-02384.dc1.corp,10.10.38.99,centos,7.9,42,10,Corp,prod,high,dc1,true,10.10.38.0/24,SN702383
SYS2384,web-02385,web-02385,web-02385.dc2.corp,10.20.18.104,centos,8.4,5,4,Corp,prod,medium,dc2,true,10.20.18.0/24,SN702384
SYS2385,srv-02386,srv-02386,srv-02386.dc1.corp,10.10.19.57,windows,2019,4,8,Corp,prod,high,dc1,true,10.10.19.0/24,SN702385
SYS2386,hdop-02387,hdop-02387,hdop-02387.dc1.corp,10.10.18.110,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.18.0/24,SN702386
SYS2387,k8s-w-02388,k8s-w-02388,k8s-w-02388.dc2.corp,10.20.8.5,ubuntu,22.04,64,16,Corp,dev,medium,dc2,false,10.20.8.0/24,SN702387
SYS2388,app-02389,app-02389,app-02389.dc3.corp,10.30.25.91,rhel,8.6,10,2,Corp,prod,medium,dc3,true,10.30.25.0/24,SN702388
SYS2389,app-02390,app-02390,app-02390.dc1.corp,10.10.34.94,rhel,8.6,11,3,Corp,prod,low,dc1,true,10.10.34.0/24,SN702389
SYS2390,srv-02391,srv-02391,srv-02391.dc1.corp,10.10.40.13,centos,7.9,15,5,Corp,prod,high,dc1,true,10.10.40.0/24,SN702390
SYS2391,srv-02392,srv-02392,srv-02392.dc1.corp,10.10.2.24,centos,7.9,9,5,Corp,staging,medium,dc1,true,10.10.2.0/24,SN702391
SYS2392,k8s-w-02393,k8s-w-02393,k8s-w-02393.dc1.corp,10.10.36.58,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.36.0/24,SN702392
SYS2393,app-02394,app-02394,app-02394.dc1.corp,10.10.50.87,ubuntu,22.04,16,2,Corp,prod,medium,dc1,true,10.10.50.0/24,SN702393
SYS2394,db-02395,db-02395,db-02395.dc3.corp,10.30.56.77,oracle linux,8.6,60,12,Corp,prod,high,dc3,true,10.30.56.0/24,SN702394
SYS2395,app-02396,app-02396,app-02396.dc1.corp,10.10.45.121,centos,7.9,16,5,Corp,prod,high,dc1,true,10.10.45.0/24,SN702395
SYS2396,db-02397,db-02397,db-02397.dc1.corp,10.10.33.225,oracle linux,8.6,32,9,Corp,dev,medium,dc1,true,10.10.33.0/24,SN702396
SYS2397,srv-02398,srv-02398,srv-02398.dc1.corp,10.10.21.201,windows,2019,8,7,Corp,prod,high,dc1,true,10.10.21.0/24,SN702397
SYS2398,k8s-m-02399,k8s-m-02399,k8s-m-02399.dc1.corp,10.10.20.127,ubuntu,22.04,16,8,Corp,prod,medium,dc1,false,10.10.20.0/24,SN702398
SYS2399,mon-02400,mon-02400,mon-02400.dc3.corp,10.30.14.119,ubuntu,22.04,7,2,Corp,prod,high,dc3,true,10.30.14.0/24,SN702399
SYS2400,web-02401,web-02401,web-02401.dc2.corp,10.20.23.226,ubuntu,22.04,8,2,Corp,staging,low,dc2,true,10.20.23.0/24,SN702400
SYS2401,app-02402,app-02402,app-02402.dc2.corp,10.20.26.143,ubuntu,22.04,11,8,Corp,prod,medium,dc2,true,10.20.26.0/24,SN702401
SYS2402,app-02403,app-02403,app-02403.dc2.corp,10.20.37.10,ubuntu,22.04,5,7,Corp,prod,medium,dc2,true,10.20.37.0/24,SN702402
SYS2403,web-02404,web-02404,web-02404.dc1.corp,10.10.45.118,centos,8.4,4,4,Corp,prod,medium,dc1,true,10.10.45.0/24,SN702403
SYS2404,web-02405,web-02405,web-02405.dc2.corp,10.20.58.11,ubuntu,22.04,6,2,Corp,prod,high,dc2,true,10.20.58.0/24,SN702404
SYS2405,hdop-02406,hdop-02406,hdop-02406.dc1.corp,10.10.31.167,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.31.0/24,SN702405
SYS2406,app-02407,app-02407,app-02407.dc3.corp,10.30.9.48,ubuntu,22.04,15,5,Corp,staging,medium,dc3,true,10.30.9.0/24,SN702406
SYS2407,web-02408,web-02408,web-02408.dc2.corp,10.20.29.132,ubuntu,22.04,6,4,Corp,staging,medium,dc2,true,10.20.29.0/24,SN702407
SYS2408,web-02409,web-02409,web-02409.dc2.corp,10.20.31.194,centos,8.4,6,4,Corp,prod,high,dc2,true,10.20.31.0/24,SN702408
SYS2409,cache-02410,cache-02410,cache-02410.dc2.corp,10.20.33.195,centos,7.9,21,4,Corp,prod,low,dc2,true,10.20.33.0/24,SN702409
SYS2410,srv-02411,srv-02411,srv-02411.dc2.corp,10.20.55.173,centos,7.9,9,7,Corp,staging,low,dc2,true,10.20.55.0/24,SN702410
SYS2411,cache-02412,cache-02412,cache-02412.dc2.corp,10.20.49.181,centos,7.9,30,4,Corp,prod,medium,dc2,true,10.20.49.0/24,SN702411
SYS2412,db-02413,db-02413,db-02413.dc1.corp,10.10.49.19,oracle linux,8.6,33,15,Corp,prod,low,dc1,true,10.10.49.0/24,SN702412
SYS2413,cache-02414,cache-02414,cache-02414.dc1.corp,10.10.54.132,centos,7.9,22,4,Corp,dev,high,dc1,true,10.10.54.0/24,SN702413
SYS2414,app-02415,app-02415,app-02415.dc1.corp,10.10.27.181,rhel,8.6,12,8,Corp,dev,medium,dc1,true,10.10.27.0/24,SN702414
SYS2415,srv-02416,srv-02416,srv-02416.dc3.corp,10.30.28.212,ubuntu,22.04,5,5,Corp,prod,high,dc3,true,10.30.28.0/24,SN702415
SYS2416,k8s-w-02417,k8s-w-02417,k8s-w-02417.dc1.corp,10.10.35.177,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.35.0/24,SN702416
SYS2417,srv-02418,srv-02418,srv-02418.dc1.corp,10.10.41.155,centos,7.9,16,7,Corp,prod,medium,dc1,true,10.10.41.0/24,SN702417
SYS2418,app-02419,app-02419,app-02419.dc1.corp,10.10.25.155,ubuntu,22.04,13,8,Corp,prod,high,dc1,true,10.10.25.0/24,SN702418
SYS2419,k8s-w-02420,k8s-w-02420,k8s-w-02420.dc3.corp,10.30.18.61,ubuntu,22.04,64,16,Corp,prod,medium,dc3,false,10.30.18.0/24,SN702419
SYS2420,mon-02421,mon-02421,mon-02421.dc2.corp,10.20.45.175,ubuntu,22.04,5,4,Corp,staging,medium,dc2,true,10.20.45.0/24,SN702420
SYS2421,web-02422,web-02422,web-02422.dc3.corp,10.30.25.246,centos,8.4,7,3,Corp,prod,medium,dc3,true,10.30.25.0/24,SN702421
SYS2422,k8s-w-02423,k8s-w-02423,k8s-w-02423.dc2.corp,10.20.50.150,ubuntu,22.04,64,16,Corp,prod,high,dc2,false,10.20.50.0/24,SN702422
SYS2423,srv-02424,srv-02424,srv-02424.dc1.corp,10.10.31.15,centos,7.9,4,4,Corp,prod,high,dc1,true,10.10.31.0/24,SN702423
SYS2424,srv-02425,srv-02425,srv-02425.dc2.corp,10.20.33.163,windows,2019,8,7,Corp,prod,high,dc2,true,10.20.33.0/24,SN702424
SYS2425,app-02426,app-02426,app-02426.dc1.corp,10.10.39.244,rhel,8.6,5,8,Corp,prod,medium,dc1,true,10.10.39.0/24,SN702425
SYS2426,app-02427,app-02427,app-02427.dc1.corp,10.10.43.219,ubuntu,22.04,8,8,Corp,staging,low,dc1,true,10.10.43.0/24,SN702426
SYS2427,app-02428,app-02428,app-02428.dc3.corp,10.30.42.121,rhel,8.6,13,7,Corp,dev,high,dc3,true,10.30.42.0/24,SN702427
SYS2428,app-02429,app-02429,app-02429.dc1.corp,10.10.39.228,ubuntu,22.04,4,6,Corp,prod,high,dc1,true,10.10.39.0/24,SN702428
SYS2429,app-02430,app-02430,app-02430.dc1.corp,10.10.54.6,ubuntu,22.04,10,5,Corp,prod,medium,dc1,true,10.10.54.0/24,SN702429
SYS2430,app-02431,app-02431,app-02431.dc3.corp,10.30.44.232,centos,7.9,16,7,Corp,staging,medium,dc3,true,10.30.44.0/24,SN702430
SYS2431,app-02432,app-02432,app-02432.dc2.corp,10.20.22.135,ubuntu,22.04,13,8,Corp,prod,medium,dc2,true,10.20.22.0/24,SN702431
SYS2432,srv-02433,srv-02433,srv-02433.dc1.corp,10.10.43.38,centos,7.9,4,3,Corp,staging,medium,dc1,true,10.10.43.0/24,SN702432
SYS2433,app-02434,app-02434,app-02434.dc1.corp,10.10.10.246,ubuntu,22.04,10,3,Corp,prod,low,dc1,true,10.10.10.0/24,SN702433
SYS2434,app-02435,app-02435,app-02435.dc1.corp,10.10.53.182,centos,7.9,12,3,Corp,dev,medium,dc1,true,10.10.53.0/24,SN702434
SYS2435,k8s-w-02436,k8s-w-02436,k8s-w-02436.dc1.corp,10.10.9.218,ubuntu,22.04,64,16,Corp,dev,medium,dc1,false,10.10.9.0/24,SN702435
SYS2436,app-02437,app-02437,app-02437.dc1.corp,10.10.45.138,ubuntu,22.04,15,3,Corp,staging,medium,dc1,true,10.10.45.0/24,SN702436
SYS2437,srv-02438,srv-02438,srv-02438.dc2.corp,10.20.18.226,debian,11,4,7,Corp,dev,low,dc2,true,10.20.18.0/24,SN702437
SYS2438,db-02439,db-02439,db-02439.dc1.corp,10.10.46.104,centos,7.9,60,13,Corp,dev,medium,dc1,true,10.10.46.0/24,SN702438
SYS2439,srv-02440,srv-02440,srv-02440.dc1.corp,10.10.50.161,ubuntu,22.04,10,3,Corp,prod,medium,dc1,true,10.10.50.0/24,SN702439
SYS2440,web-02441,web-02441,web-02441.dc1.corp,10.10.59.220,centos,8.4,6,2,Corp,prod,medium,dc1,true,10.10.59.0/24,SN702440
SYS2441,app-02442,app-02442,app-02442.dc1.corp,10.10.27.146,centos,7.9,6,4,Corp,prod,high,dc1,true,10.10.27.0/24,SN702441
SYS2442,app-02443,app-02443,app-02443.dc3.corp,10.30.27.47,ubuntu,22.04,5,5,Corp,dev,medium,dc3,true,10.30.27.0/24,SN702442
SYS2443,app-02444,app-02444,app-02444.dc1.corp,10.10.51.245,rhel,8.6,14,6,Corp,staging,medium,dc1,true,10.10.51.0/24,SN702443
SYS2444,app-02445,app-02445,app-02445.dc2.corp,10.20.33.120,ubuntu,22.04,12,8,Corp,staging,medium,dc2,true,10.20.33.0/24,SN702444
SYS2445,web-02446,web-02446,web-02446.dc1.corp,10.10.12.14,centos,8.4,7,3,Corp,prod,high,dc1,true,10.10.12.0/24,SN702445
SYS2446,srv-02447,srv-02447,srv-02447.dc1.corp,10.10.13.197,debian,11,7,6,Corp,prod,medium,dc1,true,10.10.13.0/24,SN702446
SYS2447,app-02448,app-02448,app-02448.dc2.corp,10.20.4.169,centos,7.9,4,5,Corp,prod,high,dc2,true,10.20.4.0/24,SN702447
SYS2448,srv-02449,srv-02449,srv-02449.dc3.corp,10.30.20.191,ubuntu,22.04,13,8,Corp,staging,low,dc3,true,10.30.20.0/24,SN702448
SYS2449,srv-02450,srv-02450,srv-02450.dc1.corp,10.10.34.209,debian,11,13,7,Corp,prod,high,dc1,true,10.10.34.0/24,SN702449
SYS2450,db-02451,db-02451,db-02451.dc1.corp,10.10.42.85,centos,7.9,62,16,Corp,prod,medium,dc1,true,10.10.42.0/24,SN702450
SYS2451,app-02452,app-02452,app-02452.dc1.corp,10.10.22.160,rhel,8.6,14,8,Corp,dev,low,dc1,true,10.10.22.0/24,SN702451
SYS2452,app-02453,app-02453,app-02453.dc1.corp,10.10.28.111,centos,7.9,9,3,Corp,staging,low,dc1,true,10.10.28.0/24,SN702452
