VM,Network,IP Address,Connected,MAC Address
app-01928,dvPG-vlan42,10.10.28.73,TRUE,00:50:56:4c:4c:4c
srv-01929,dvPG-vlan56,10.20.35.227,TRUE,00:50:56:95:95:95
app-01931,dvPG-vlan59,10.30.17.225,TRUE,00:50:56:d8:d8:d8
srv-01932,dvPG-vlan17,10.10.45.155,TRUE,00:50:56:85:85:85
app-01933,dvPG-vlan27,10.20.54.117,TRUE,00:50:56:74:74:74
app-01934,dvPG-vlan42,10.20.48.248,TRUE,00:50:56:a2:a2:a2
app-01935,dvPG-vlan23,10.10.16.62,TRUE,00:50:56:85:85:85
app-01936,dvPG-vlan36,10.10.11.243,TRUE,00:50:56:f8:f8:f8
srv-01937,dvPG-vlan24,10.10.3.210,TRUE,00:50:56:ab:ab:ab
app-01938,dvPG-vlan15,10.20.28.99,TRUE,00:50:56:8c:8c:8c
srv-01939,dvPG-vlan59,10.10.13.97,TRUE,00:50:56:58:58:58
srv-01940,dvPG-vlan20,10.10.42.64,TRUE,00:50:56:83:83:83
cache-01941,dvPG-vlan34,10.20.42.37,TRUE,00:50:56:c1:c1:c1
app-01942,dvPG-vlan12,10.20.1.52,TRUE,00:50:56:9c:9c:9c
web-01943,dvPG-vlan58,10.20.48.152,TRUE,00:50:56:e4:e4:e4
web-01944,dvPG-vlan59,10.10.58.173,TRUE,00:50:56:50:50:50
web-01945,dvPG-vlan21,10.10.56.24,TRUE,00:50:56:f0:f0:f0
web-01947,dvPG-vlan28,10.10.19.143,TRUE,00:50:56:e9:e9:e9
app-01948,dvPG-vlan79,10.10.51.137,TRUE,00:50:56:7d:7d:7d
web-01949,dvPG-vlan56,10.20.40.20,TRUE,00:50:56:71:71:71
app-01950,dvPG-vlan86,10.20.58.98,TRUE,00:50:56:fb:fb:fb
app-01951,dvPG-vlan76,10.20.30.219,TRUE,00:50:56:f7:f7:f7
cache-01952,dvPG-vlan57,10.10.49.148,TRUE,00:50:56:a7:a7:a7
srv-01953,dvPG-vlan72,10.10.8.119,TRUE,00:50:56:6a:6a:6a
web-01954,dvPG-vlan79,10.10.5.26,TRUE,00:50:56:dc:dc:dc
srv-01958,dvPG-vlan83,10.20.54.2,TRUE,00:50:56:e6:e6:e6
app-01959,dvPG-vlan16,10.10.22.106,TRUE,00:50:56:6e:6e:6e
web-01960,dvPG-vlan81,10.10.11.237,TRUE,00:50:56:24:24:24
app-01963,dvPG-vlan83,10.10.4.25,TRUE,00:50:56:ac:ac:ac
app-01964,dvPG-vlan50,10.20.53.170,TRUE,00:50:56:b2:b2:b2
app-01965,dvPG-vlan27,10.10.51.15,TRUE,00:50:56:a8:a8:a8
app-01966,dvPG-vlan42,10.10.1.246,TRUE,00:50:56:13:13:13
srv-01967,dvPG-vlan28,10.10.19.60,TRUE,00:50:56:7b:7b:7b
srv-01968,dvPG-vlan86,10.10.23.35,TRUE,00:50:56:e8:e8:e8
app-01969,dvPG-vlan28,10.20.51.186,TRUE,00:50:56:4f:4f:4f
srv-01970,dvPG-vlan19,10.10.47.200,TRUE,00:50:56:79:79:79
app-01971,dvPG-vlan18,10.10.15.177,TRUE,00:50:56:25:25:25
web-01972,dvPG-vlan29,10.10.16.88,TRUE,00:50:56:ca:ca:ca
web-01973,dvPG-vlan85,10.10.29.51,TRUE,00:50:56:68:68:68
db-01974,dvPG-vlan90,10.10.52.60,TRUE,00:50:56:ba:ba:ba
srv-01975,dvPG-vlan45,10.10.53.239,TRUE,00:50:56:6c:6c:6c
app-01980,dvPG-vlan20,10.30.59.240,TRUE,00:50:56:a4:a4:a4
app-01982,dvPG-vlan33,10.10.22.56,TRUE,00:50:56:db:db:db
srv-01983,dvPG-vlan53,10.10.57.160,TRUE,00:50:56:eb:eb:eb
app-01984,dvPG-vlan80,10.10.9.120,TRUE,00:50:56:6c:6c:6c
app-01985,dvPG-vlan18,10.10.15.172,TRUE,00:50:56:b7:b7:b7
app-01986,dvPG-vlan84,10.30.1.54,TRUE,00:50:56:ef:ef:ef
app-01987,dvPG-vlan46,10.20.33.158,TRUE,00:50:56:3b:3b:3b
app-01988,dvPG-vlan88,10.10.42.88,TRUE,00:50:56:c7:c7:c7
srv-01989,dvPG-vlan15,10.30.22.39,TRUE,00:50:56:5a:5a:5a
app-01990,dvPG-vlan60,10.10.1.166,TRUE,00:50:56:9a:9a:9a
cache-01991,dvPG-vlan40,10.10.45.231,TRUE,00:50:56:0b:0b:0b
srv-01992,dvPG-vlan46,10.20.13.147,TRUE,00:50:56:62:62:62
app-01993,dvPG-vlan52,10.10.49.219,TRUE,00:50:56:ec:ec:ec
app-01994,dvPG-vlan26,10.10.25.82,TRUE,00:50:56:62:62:62
srv-01995,dvPG-vlan83,10.10.41.171,TRUE,00:50:56:c1:c1:c1
app-01998,dvPG-vlan46,10.10.9.159,TRUE,00:50:56:6b:6b:6b
srv-01999,dvPG-vlan51,10.30.35.117,TRUE,00:50:56:d8:d8:d8
srv-02000,dvPG-vlan39,10.10.11.13,TRUE,00:50:56:23:23:23
srv-02001,dvPG-vlan68,10.10.45.38,TRUE,00:50:56:80:80:80
app-02002,dvPG-vlan10,10.30.45.154,TRUE,00:50:56:0b:0b:0b
srv-02003,dvPG-vlan33,10.10.36.3,TRUE,00:50:56:cd:cd:cd
app-02004,dvPG-vlan25,10.20.5.92,TRUE,00:50:56:64:64:64
db-02005,dvPG-vlan78,10.10.33.113,TRUE,00:50:56:0c:0c:0c
app-02006,dvPG-vlan31,10.20.30.178,TRUE,00:50:56:9b:9b:9b
srv-02008,dvPG-vlan32,10.10.31.232,TRUE,00:50:56:0e:0e:0e
srv-02009,dvPG-vlan71,10.20.9.45,TRUE,00:50:56:c4:c4:c4
app-02010,dvPG-vlan27,10.10.60.216,TRUE,00:50:56:52:52:52
srv-02012,dvPG-vlan11,10.30.46.52,TRUE,00:50:56:d3:d3:d3
app-02014,dvPG-vlan34,10.10.16.97,TRUE,00:50:56:d0:d0:d0
app-02015,dvPG-vlan17,10.20.26.52,TRUE,00:50:56:e7:e7:e7
app-02016,dvPG-vlan38,10.10.7.158,TRUE,00:50:56:c8:c8:c8
app-02017,dvPG-vlan19,10.30.44.228,TRUE,00:50:56:63:63:63
web-02018,dvPG-vlan25,10.10.34.57,TRUE,00:50:56:44:44:44
srv-02019,dvPG-vlan59,10.20.5.160,TRUE,00:50:56:c3:c3:c3
web-02020,dvPG-vlan74,10.10.32.5,TRUE,00:50:56:d8:d8:d8
app-02021,dvPG-vlan15,10.10.26.119,TRUE,00:50:56:f9:f9:f9
web-02022,dvPG-vlan84,10.20.4.79,TRUE,00:50:56:66:66:66
app-02023,dvPG-vlan87,10.30.13.177,TRUE,00:50:56:c8:c8:c8
srv-02024,dvPG-vlan34,10.10.11.118,TRUE,00:50:56:81:81:81
app-02025,dvPG-vlan62,10.20.10.67,TRUE,00:50:56:9f:9f:9f
mon-02027,dvPG-vlan20,10.10.20.234,TRUE,00:50:56:47:47:47
srv-02029,dvPG-vlan35,10.10.17.245,TRUE,00:50:56:7b:7b:7b
srv-02030,dvPG-vlan73,10.10.55.137,TRUE,00:50:56:c2:c2:c2
web-02031,dvPG-vlan82,10.10.59.178,TRUE,00:50:56:cb:cb:cb
srv-02033,dvPG-vlan86,10.10.26.100,TRUE,00:50:56:c9:c9:c9
srv-02034,dvPG-vlan46,10.30.12.89,TRUE,00:50:56:9d:9d:9d
app-02035,dvPG-vlan75,10.30.59.242,TRUE,00:50:56:e6:e6:e6
app-02036,dvPG-vlan60,10.10.24.149,TRUE,00:50:56:78:78:78
app-02037,dvPG-vlan57,10.10.18.36,TRUE,00:50:56:8c:8c:8c
srv-02038,dvPG-vlan43,10.30.43.246,TRUE,00:50:56:fd:fd:fd
app-02042,dvPG-vlan65,10.10.18.191,TRUE,00:50:56:a6:a6:a6
srv-02043,dvPG-vlan73,10.20.4.30,TRUE,00:50:56:88:88:88
app-02044,dvPG-vlan28,10.20.27.205,TRUE,00:50:56:85:85:85
app-02045,dvPG-vlan69,10.10.27.50,TRUE,00:50:56:e4:e4:e4
app-02046,dvPG-vlan66,10.30.23.210,TRUE,00:50:56:d1:d1:d1
srv-02047,dvPG-vlan29,10.10.3.8,TRUE,00:50:56:ec:ec:ec
db-02048,dvPG-vlan13,10.10.13.32,TRUE,00:50:56:9f:9f:9f
srv-02050,dvPG-vlan60,10.10.34.200,TRUE,00:50:56:51:51:51
app-02051,dvPG-vlan54,10.10.32.202,TRUE,00:50:56:71:71:71
app-02052,dvPG-vlan29,10.20.59.39,TRUE,00:50:56:9a:9a:9a
srv-02054,dvPG-vlan60,10.10.3.122,TRUE,00:50:56:9c:9c:9c
app-02055,dvPG-vlan74,10.10.51.247,TRUE,00:50:56:83:83:83
srv-02056,dvPG-vlan80,10.10.7.92,TRUE,00:50:56:15:15:15
app-02057,dvPG-vlan90,10.10.55.128,TRUE,00:50:56:31:31:31
web-02058,dvPG-vlan26,10.10.49.69,TRUE,00:50:56:16:16:16
app-02059,dvPG-vlan87,10.10.2.164,TRUE,00:50:56:45:45:45
app-02060,dvPG-vlan90,10.20.46.210,TRUE,00:50:56:cb:cb:cb
srv-02061,dvPG-vlan37,10.10.40.88,TRUE,00:50:56:bc:bc:bc
app-02062,dvPG-vlan18,10.20.56.206,TRUE,00:50:56:c6:c6:c6
srv-02063,dvPG-vlan40,10.20.7.213,TRUE,00:50:56:b4:b4:b4
app-02064,dvPG-vlan29,10.30.42.145,TRUE,00:50:56:4e:4e:4e
app-02065,dvPG-vlan61,10.10.33.202,TRUE,00:50:56:49:49:49
app-02066,dvPG-vlan56,10.10.51.123,TRUE,00:50:56:9f:9f:9f
app-02067,dvPG-vlan44,10.20.6.111,TRUE,00:50:56:de:de:de
app-02068,dvPG-vlan83,10.10.60.173,TRUE,00:50:56:c9:c9:c9
app-02070,dvPG-vlan21,10.20.7.36,TRUE,00:50:56:b5:b5:b5
app-02071,dvPG-vlan78,10.20.40.105,TRUE,00:50:56:45:45:45
cache-02072,dvPG-vlan72,10.10.11.111,TRUE,00:50:56:67:67:67
srv-02073,dvPG-vlan13,10.20.42.101,TRUE,00:50:56:9a:9a:9a
web-02074,dvPG-vlan55,10.10.35.109,TRUE,00:50:56:3a:3a:3a
app-02075,dvPG-vlan87,10.30.20.53,TRUE,00:50:56:11:11:11
app-02076,dvPG-vlan52,10.30.51.150,TRUE,00:50:56:f4:f4:f4
app-02077,dvPG-vlan72,10.10.2.200,TRUE,00:50:56:15:15:15
srv-02078,dvPG-vlan16,10.20.1.184,TRUE,00:50:56:6c:6c:6c
app-02079,dvPG-vlan48,10.10.28.129,TRUE,00:50:56:28:28:28
cache-02080,dvPG-vlan14,10.10.28.178,TRUE,00:50:56:ce:ce:ce
app-02081,dvPG-vlan85,10.10.31.52,TRUE,00:50:56:33:33:33
mon-02082,dvPG-vlan82,10.30.8.227,TRUE,00:50:56:b5:b5:b5
app-02084,dvPG-vlan88,10.10.20.22,TRUE,00:50:56:4b:4b:4b
app-02085,dvPG-vlan62,10.20.23.238,TRUE,00:50:56:42:42:42
app-02088,dvPG-vlan81,10.10.2.136,TRUE,00:50:56:c8:c8:c8
app-02089,dvPG-vlan83,10.10.31.187,TRUE,00:50:56:7e:7e:7e
app-02091,dvPG-vlan34,10.10.55.134,TRUE,00:50:56:a5:a5:a5
app-02092,dvPG-vlan41,10.10.55.34,TRUE,00:50:56:eb:eb:eb
app-02093,dvPG-vlan38,10.10.10.187,TRUE,00:50:56:27:27:27
cache-02094,dvPG-vlan52,10.20.56.120,TRUE,00:50:56:32:32:32
srv-02095,dvPG-vlan70,10.10.41.175,TRUE,00:50:56:f0:f0:f0
srv-02096,dvPG-vlan56,10.20.17.182,TRUE,00:50:56:1f:1f:1f
db-02097,dvPG-vlan57,10.10.60.140,TRUE,00:50:56:71:71:71
app-02098,dvPG-vlan41,10.10.48.36,TRUE,00:50:56:89:89:89
app-02099,dvPG-vlan67,10.10.20.61,TRUE,00:50:56:34:34:34
cache-02101,dvPG-vlan72,10.20.43.250,TRUE,00:50:56:77:77:77
web-02102,dvPG-vlan17,10.30.54.83,TRUE,00:50:56:4a:4a:4a
app-02103,dvPG-vlan45,10.30.53.145,TRUE,00:50:56:cb:cb:cb
web-02104,dvPG-vlan35,10.20.49.42,TRUE,00:50:56:42:42:42
app-02105,dvPG-vlan23,10.10.22.104,TRUE,00:50:56:d1:d1:d1
app-02106,dvPG-vlan25,10.10.5.189,TRUE,00:50:56:dc:dc:dc
app-02108,dvPG-vlan39,10.10.4.22,TRUE,00:50:56:50:50:50
mon-02109,dvPG-vlan15,10.10.51.35,TRUE,00:50:56:8c:8c:8c
app-02110,dvPG-vlan12,10.20.52.236,TRUE,00:50:56:d7:d7:d7
app-02111,dvPG-vlan62,10.10.24.16,TRUE,00:50:56:83:83:83
srv-02112,dvPG-vlan73,10.20.59.123,TRUE,00:50:56:89:89:89
app-02113,dvPG-vlan16,10.20.12.238,TRUE,00:50:56:5d:5d:5d
web-02114,dvPG-vlan18,10.20.22.131,TRUE,00:50:56:2b:2b:2b
app-02115,dvPG-vlan78,10.10.25.102,TRUE,00:50:56:b2:b2:b2
app-02116,dvPG-vlan83,10.30.41.50,TRUE,00:50:56:c0:c0:c0
srv-02117,dvPG-vlan75,10.10.8.249,TRUE,00:50:56:5f:5f:5f
app-02118,dvPG-vlan68,10.20.4.173,TRUE,00:50:56:9b:9b:9b
srv-02119,dvPG-vlan23,10.20.10.92,TRUE,00:50:56:07:07:07
cache-02120,dvPG-vlan23,10.20.8.128,TRUE,00:50:56:a2:a2:a2
app-02121,dvPG-vlan56,10.10.12.43,TRUE,00:50:56:ac:ac:ac
srv-02122,dvPG-vlan85,10.10.52.68,TRUE,00:50:56:82:82:82
srv-02123,dvPG-vlan35,10.20.35.211,TRUE,00:50:56:85:85:85
app-02124,dvPG-vlan73,10.30.33.217,TRUE,00:50:56:0c:0c:0c
db-02125,dvPG-vlan58,10.20.24.159,TRUE,00:50:56:3c:3c:3c
srv-02126,dvPG-vlan42,10.10.29.129,TRUE,00:50:56:33:33:33
app-02128,dvPG-vlan12,10.20.23.147,TRUE,00:50:56:44:44:44
web-02129,dvPG-vlan83,10.20.42.96,TRUE,00:50:56:48:48:48
app-02131,dvPG-vlan29,10.10.16.120,TRUE,00:50:56:54:54:54
cache-02134,dvPG-vlan32,10.10.7.245,TRUE,00:50:56:8a:8a:8a
srv-02135,dvPG-vlan29,10.30.24.139,TRUE,00:50:56:0c:0c:0c
srv-02136,dvPG-vlan24,10.10.49.151,TRUE,00:50:56:31:31:31
db-02137,dvPG-vlan10,10.30.54.216,TRUE,00:50:56:8d:8d:8d
app-02138,dvPG-vlan41,10.30.41.136,TRUE,00:50:56:3e:3e:3e
srv-02139,dvPG-vlan49,10.20.56.104,TRUE,00:50:56:9f:9f:9f
srv-02140,dvPG-vlan28,10.10.8.158,TRUE,00:50:56:22:22:22
app-02142,dvPG-vlan24,10.10.57.147,TRUE,00:50:56:16:16:16
app-02143,dvPG-vlan77,10.10.40.73,TRUE,00:50:56:dd:dd:dd
app-02144,dvPG-vlan64,10.20.15.226,TRUE,00:50:56:85:85:85
web-02145,dvPG-vlan34,10.10.11.88,TRUE,00:50:56:cf:cf:cf
db-02146,dvPG-vlan40,10.10.18.64,TRUE,00:50:56:6a:6a:6a
db-02147,dvPG-vlan88,10.20.43.201,TRUE,00:50:56:4a:4a:4a
app-02148,dvPG-vlan39,10.10.28.240,TRUE,00:50:56:81:81:81
app-02149,dvPG-vlan62,10.10.14.56,TRUE,00:50:56:36:36:36
srv-02150,dvPG-vlan61,10.20.59.209,TRUE,00:50:56:73:73:73
app-02151,dvPG-vlan29,10.10.1.21,TRUE,00:50:56:5c:5c:5c
app-02153,dvPG-vlan12,10.20.21.183,TRUE,00:50:56:2a:2a:2a
web-02154,dvPG-vlan84,10.10.47.96,TRUE,00:50:56:94:94:94
app-02155,dvPG-vlan26,10.20.50.21,TRUE,00:50:56:df:df:df
web-02156,dvPG-vlan84,10.10.38.109,TRUE,00:50:56:49:49:49
srv-02157,dvPG-vlan29,10.20.44.6,TRUE,00:50:56:ad:ad:ad
web-02159,dvPG-vlan87,10.20.21.59,TRUE,00:50:56:d7:d7:d7
app-02160,dvPG-vlan12,10.10.9.150,TRUE,00:50:56:fd:fd:fd
web-02161,dvPG-vlan66,10.10.5.197,TRUE,00:50:56:8a:8a:8a
cache-02162,dvPG-vlan73,10.10.20.176,TRUE,00:50:56:87:87:87
app-02163,dvPG-vlan74,10.10.33.51,TRUE,00:50:56:44:44:44
srv-02164,dvPG-vlan36,10.20.41.89,TRUE,00:50:56:a5:a5:a5
web-02165,dvPG-vlan87,10.10.21.4,TRUE,00:50:56:3f:3f:3f
app-02166,dvPG-vlan30,10.10.8.215,TRUE,00:50:56:54:54:54
web-02167,dvPG-vlan79,10.10.2.217,TRUE,00:50:56:22:22:22
app-02168,dvPG-vlan83,10.10.36.226,TRUE,00:50:56:b2:b2:b2
db-02169,dvPG-vlan43,10.20.40.190,TRUE,00:50:56:ef:ef:ef
srv-02170,dvPG-vlan67,10.20.60.247,TRUE,00:50:56:54:54:54
srv-02171,dvPG-vlan61,10.20.49.175,TRUE,00:50:56:d9:d9:d9
app-02172,dvPG-vlan81,10.30.25.76,TRUE,00:50:56:72:72:72
app-02173,dvPG-vlan82,10.20.19.112,TRUE,00:50:56:d0:d0:d0
app-02174,dvPG-vlan13,10.10.57.166,TRUE,00:50:56:c6:c6:c6
app-02175,dvPG-vlan42,10.10.59.77,TRUE,00:50:56:10:10:10
app-02176,dvPG-vlan57,10.20.36.233,TRUE,00:50:56:aa:aa:aa
app-02177,dvPG-vlan65,10.10.23.158,TRUE,00:50:56:d2:d2:d2
srv-02178,dvPG-vlan11,10.10.8.157,TRUE,00:50:56:cd:cd:cd
app-02179,dvPG-vlan59,10.10.32.80,TRUE,00:50:56:25:25:25
app-02180,dvPG-vlan78,10.10.21.26,TRUE,00:50:56:55:55:55
app-02181,dvPG-vlan86,10.10.14.28,TRUE,00:50:56:90:90:90
app-02182,dvPG-vlan70,10.10.56.19,TRUE,00:50:56:d3:d3:d3
app-02183,dvPG-vlan79,10.10.18.139,TRUE,00:50:56:c4:c4:c4
mon-02184,dvPG-vlan49,10.10.12.151,TRUE,00:50:56:51:51:51
app-02185,dvPG-vlan57,10.10.33.85,TRUE,00:50:56:b6:b6:b6
app-02187,dvPG-vlan28,10.10.14.93,TRUE,00:50:56:4c:4c:4c
app-02188,dvPG-vlan55,10.10.55.120,TRUE,00:50:56:4f:4f:4f
cache-02189,dvPG-vlan72,10.30.22.61,TRUE,00:50:56:5d:5d:5d
db-02190,dvPG-vlan35,10.10.51.19,TRUE,00:50:56:bb:bb:bb
app-02191,dvPG-vlan32,10.10.31.131,TRUE,00:50:56:1c:1c:1c
srv-02192,dvPG-vlan81,10.10.19.213,TRUE,00:50:56:ea:ea:ea
web-02193,dvPG-vlan37,10.10.27.85,TRUE,00:50:56:50:50:50
srv-02194,dvPG-vlan23,10.10.37.223,TRUE,00:50:56:ae:ae:ae
app-02195,dvPG-vlan58,10.20.48.124,TRUE,00:50:56:fb:fb:fb
srv-02196,dvPG-vlan87,10.10.9.152,TRUE,00:50:56:19:19:19
cache-02197,dvPG-vlan13,10.10.37.151,TRUE,00:50:56:8d:8d:8d
srv-02200,dvPG-vlan72,10.10.53.200,TRUE,00:50:56:0d:0d:0d
app-02201,dvPG-vlan16,10.10.8.217,TRUE,00:50:56:d9:d9:d9
app-02202,dvPG-vlan19,10.20.58.171,TRUE,00:50:56:dc:dc:dc
srv-02203,dvPG-vlan69,10.20.58.22,TRUE,00:50:56:42:42:42
app-02204,dvPG-vlan44,10.30.22.209,TRUE,00:50:56:16:16:16
srv-02205,dvPG-vlan20,10.10.34.28,TRUE,00:50:56:0d:0d:0d
app-02206,dvPG-vlan20,10.10.55.139,TRUE,00:50:56:67:67:67
cache-02207,dvPG-vlan89,10.10.53.7,TRUE,00:50:56:b7:b7:b7
cache-02209,dvPG-vlan12,10.20.35.194,TRUE,00:50:56:b3:b3:b3
srv-02210,dvPG-vlan12,10.20.44.103,TRUE,00:50:56:53:53:53
mon-02211,dvPG-vlan26,10.10.55.138,TRUE,00:50:56:82:82:82
srv-02212,dvPG-vlan15,10.10.47.111,TRUE,00:50:56:1d:1d:1d
cache-02213,dvPG-vlan48,10.10.57.36,TRUE,00:50:56:1c:1c:1c
app-02214,dvPG-vlan58,10.10.51.129,TRUE,00:50:56:31:31:31
srv-02215,dvPG-vlan41,10.10.26.147,TRUE,00:50:56:f8:f8:f8
app-02216,dvPG-vlan65,10.10.21.225,TRUE,00:50:56:4b:4b:4b
app-02217,dvPG-vlan40,10.10.25.212,TRUE,00:50:56:f4:f4:f4
cache-02218,dvPG-vlan88,10.10.16.102,TRUE,00:50:56:c1:c1:c1
app-02219,dvPG-vlan79,10.10.2.220,TRUE,00:50:56:7c:7c:7c
app-02221,dvPG-vlan36,10.20.45.120,TRUE,00:50:56:a8:a8:a8
app-02222,dvPG-vlan81,10.10.8.50,TRUE,00:50:56:04:04:04
db-02223,dvPG-vlan23,10.10.28.36,TRUE,00:50:56:5a:5a:5a
app-02224,dvPG-vlan37,10.10.38.83,TRUE,00:50:56:af:af:af
srv-02225,dvPG-vlan87,10.10.49.222,TRUE,00:50:56:99:99:99
srv-02227,dvPG-vlan68,10.20.48.230,TRUE,00:50:56:69:69:69
app-02228,dvPG-vlan81,10.10.28.208,TRUE,00:50:56:db:db:db
srv-02229,dvPG-vlan14,10.20.50.214,TRUE,00:50:56:49:49:49
app-02230,dvPG-vlan66,10.30.14.142,TRUE,00:50:56:bb:bb:bb
app-02232,dvPG-vlan63,10.10.13.133,TRUE,00:50:56:1f:1f:1f
srv-02233,dvPG-vlan18,10.10.3.69,TRUE,00:50:56:55:55:55
srv-02235,dvPG-vlan82,10.10.46.27,TRUE,00:50:56:b7:b7:b7
app-02236,dvPG-vlan88,10.10.40.125,TRUE,00:50:56:d2:d2:d2
app-02237,dvPG-vlan70,10.10.38.190,TRUE,00:50:56:cd:cd:cd
app-02238,dvPG-vlan28,10.10.32.217,TRUE,00:50:56:96:96:96
app-02239,dvPG-vlan16,10.10.7.138,TRUE,00:50:56:fd:fd:fd
app-02240,dvPG-vlan79,10.20.31.5,TRUE,00:50:56:b1:b1:b1
web-02241,dvPG-vlan60,10.10.51.62,TRUE,00:50:56:c4:c4:c4
srv-02242,dvPG-vlan13,10.10.35.151,TRUE,00:50:56:b4:b4:b4
app-02243,dvPG-vlan11,10.10.9.87,TRUE,00:50:56:52:52:52
app-02244,dvPG-vlan21,10.10.42.45,TRUE,00:50:56:4b:4b:4b
app-02245,dvPG-vlan73,10.20.5.169,TRUE,00:50:56:28:28:28
app-02246,dvPG-vlan24,10.10.50.106,TRUE,00:50:56:89:89:89
srv-02247,dvPG-vlan68,10.30.54.3,TRUE,00:50:56:ca:ca:ca
app-02248,dvPG-vlan26,10.10.20.77,TRUE,00:50:56:62:62:62
app-02249,dvPG-vlan20,10.10.59.152,TRUE,00:50:56:4d:4d:4d
app-02250,dvPG-vlan33,10.10.29.206,TRUE,00:50:56:5a:5a:5a
app-02251,dvPG-vlan70,10.20.7.59,TRUE,00:50:56:63:63:63
web-02252,dvPG-vlan54,10.10.9.71,TRUE,00:50:56:de:de:de
srv-02253,dvPG-vlan24,10.10.7.149,TRUE,00:50:56:2c:2c:2c
app-02254,dvPG-vlan87,10.10.49.181,TRUE,00:50:56:67:67:67
srv-02255,dvPG-vlan63,10.20.33.174,TRUE,00:50:56:57:57:57
app-02256,dvPG-vlan39,10.10.30.8,TRUE,00:50:56:22:22:22
web-02257,dvPG-vlan20,10.10.37.35,TRUE,00:50:56:9b:9b:9b
web-02258,dvPG-vlan35,10.20.53.198,TRUE,00:50:56:e0:e0:e0
web-02259,dvPG-vlan15,10.10.28.116,TRUE,00:50:56:bc:bc:bc
db-02260,dvPG-vlan18,10.10.55.4,TRUE,00:50:56:78:78:78
srv-02261,dvPG-vlan52,10.30.1.93,TRUE,00:50:56:f5:f5:f5
app-02262,dvPG-vlan47,10.10.25.65,TRUE,00:50:56:2b:2b:2b
mon-02263,dvPG-vlan82,10.20.34.198,TRUE,00:50:56:f1:f1:f1
srv-02264,dvPG-vlan21,10.10.55.219,TRUE,00:50:56:08:08:08
web-02265,dvPG-vlan78,10.10.54.150,TRUE,00:50:56:41:41:41
srv-02266,dvPG-vlan48,10.10.47.88,TRUE,00:50:56:ab:ab:ab
db-02267,dvPG-vlan85,10.10.4.7,TRUE,00:50:56:7d:7d:7d
db-02268,dvPG-vlan76,10.10.29.23,TRUE,00:50:56:3e:3e:3e
srv-02269,dvPG-vlan28,10.20.22.130,TRUE,00:50:56:35:35:35
srv-02270,dvPG-vlan56,10.10.1.19,TRUE,00:50:56:09:09:09
app-02271,dvPG-vlan46,10.10.37.154,TRUE,00:50:56:da:da:da
cache-02272,dvPG-vlan44,10.20.36.37,TRUE,00:50:56:23:23:23
srv-02273,dvPG-vlan27,10.10.33.40,TRUE,00:50:56:77:77:77
db-02275,dvPG-vlan30,10.30.13.107,TRUE,00:50:56:6b:6b:6b
srv-02276,dvPG-vlan81,10.10.7.199,TRUE,00:50:56:40:40:40
srv-02277,dvPG-vlan90,10.10.12.203,TRUE,00:50:56:f7:f7:f7
srv-02278,dvPG-vlan17,10.20.57.10,TRUE,00:50:56:93:93:93
web-02279,dvPG-vlan41,10.10.9.145,TRUE,00:50:56:d0:d0:d0
db-02280,dvPG-vlan82,10.20.13.233,TRUE,00:50:56:bb:bb:bb
mon-02281,dvPG-vlan57,10.10.35.185,TRUE,00:50:56:0c:0c:0c
app-02282,dvPG-vlan43,10.10.58.189,TRUE,00:50:56:68:68:68
app-02283,dvPG-vlan48,10.20.27.58,TRUE,00:50:56:73:73:73
web-02284,dvPG-vlan90,10.10.47.192,TRUE,00:50:56:d0:d0:d0
srv-02285,dvPG-vlan62,10.10.6.127,TRUE,00:50:56:5a:5a:5a
db-02286,dvPG-vlan10,10.10.12.102,TRUE,00:50:56:36:36:36
db-02287,dvPG-vlan19,10.20.55.35,TRUE,00:50:56:09:09:09
srv-02288,dvPG-vlan70,10.20.40.77,TRUE,00:50:56:0b:0b:0b
web-02289,dvPG-vlan23,10.20.3.107,TRUE,00:50:56:9c:9c:9c
srv-02290,dvPG-vlan44,10.10.16.82,TRUE,00:50:56:e0:e0:e0
srv-02291,dvPG-vlan24,10.20.36.41,TRUE,00:50:56:55:55:55
app-02292,dvPG-vlan42,10.10.23.43,TRUE,00:50:56:de:de:de
cache-02293,dvPG-vlan25,10.10.53.24,TRUE,00:50:56:b5:b5:b5
app-02294,dvPG-vlan10,10.10.10.120,TRUE,00:50:56:c2:c2:c2
srv-02295,dvPG-vlan74,10.20.33.225,TRUE,00:50:56:59:59:59
srv-02296,dvPG-vlan43,10.20.26.105,TRUE,00:50:56:53:53:53
srv-02297,dvPG-vlan57,10.30.11.210,TRUE,00:50:56:bd:bd:bd
app-02298,dvPG-vlan61,10.20.2.32,TRUE,00:50:56:89:89:89
app-02299,dvPG-vlan74,10.20.10.27,TRUE,00:50:56:cc:cc:cc
web-02300,dvPG-vlan85,10.20.29.142,TRUE,00:50:56:68:68:68
app-02302,dvPG-vlan23,10.20.36.108,TRUE,00:50:56:e9:e9:e9
srv-02303,dvPG-vlan74,10.10.49.15,TRUE,00:50:56:cc:cc:cc
app-02304,dvPG-vlan11,10.20.22.224,TRUE,00:50:56:ae:ae:ae
db-02306,dvPG-vlan69,10.20.4.185,TRUE,00:50:56:f5:f5:f5
app-02307,dvPG-vlan26,10.20.40.122,TRUE,00:50:56:2d:2d:2d
srv-02308,dvPG-vlan39,10.10.22.216,TRUE,00:50:56:a2:a2:a2
